,long,lat,degree,closeness,betweenness,pagerank
RTM,4.43722009659,51.9569015503,2,0.28195615514333894,2.1855754344383087e-05,0.00034444243483835774
RUH,46.6987991333,24.9575996399,29,0.32290459636925456,8.20156280689429e-05,0.0004356072809166208
RZE,22.0189990997,50.1100006104,6,0.2879779538408543,0.0,0.00021923385193153567
SAA,,,1,0.31835491241431835,0.0,0.00024070039210160872
SAL,-89.0557022095,13.4408998489,484,0.3668275559455902,0.003850836174444486,0.002312333882273288
SAN,-117.190002441,32.7336006165,259,0.3615916955017301,0.006018860455576702,0.0026045217115229485
SAP,-87.9235992432,15.4525995255,339,0.3525938422606495,0.005325975452938814,0.002377852121503328
SAQ,-78.0490036011,25.0538005829,3,0.28620335501540567,0.00019731908565885794,0.00048585045204189303
SAT,-98.4698028564,29.533700943,224,0.34746467165419787,0.005505800076395654,0.0031017462223919393
SAV,-81.20210266,32.12760162,31,0.3349358974358974,0.0008501831860790476,0.0016890577190059135
SBA,-119.8399963,34.42620087,1,0.2925122463261022,0.0,0.00023280202534827228
SBD,-117.23500061,34.0954017639,9,0.29457364341085274,0.002488815655332199,0.0008862221885338327
SBH,-62.8436012268,17.9043998718,39,0.2574684323991377,1.4358668519803543e-05,0.00035500690282490256
SBN,-86.3172988892,41.7086982727,2,0.3024602026049204,6.7533150424246535e-06,0.00032524674117892174
SCF,-111.911003113,33.6228981018,32,0.3457402812241522,0.00207232497043403,0.0014956826257124579
SCL,-70.7857971191,-33.3930015564,239,0.36811977102597976,0.002115461873669094,0.0015791567191018084
SCU,-75.8354034424,19.9698009491,35,0.2926146307315366,0.0,0.00023402749612672297
SDF,-85.736000061,38.1744003296,199,0.35514018691588783,0.00850380523499891,0.003100208431262585
SDJ,140.917007446,38.1397018433,12,0.21856209150326797,0.0,0.0002970166915141624
SDL,17.4438991547,62.5280990601,1,0.2558922558922559,0.0,0.00024140564369894144
SDM,-116.980003357,32.5722999573,1,0.1916552040348464,0.0,0.00037579844470365584
SDQ,-69.6688995361,18.4297008514,393,0.3511129777404452,0.0023338694843693976,0.002262836830717521
SEA,-122.308998108,47.4490013123,825,0.3676341248900616,0.009865180877478327,0.004441085491004153
SEN,0.695555984974,51.5713996887,3,0.30433199854386606,6.381981427153259e-05,0.00044228856904734596
SFB,-81.2375030518,28.7775993347,120,0.3138138138138138,0.005561864766595585,0.0021395808324233302
SFJ,-50.7116031647,67.0122218992,3,0.28659581762084335,5.879214687985417e-05,0.0004927191987175185
SFO,-122.375,37.6189994812,1556,0.38883720930232557,0.025747580812750488,0.007452036586549698
SGD,9.79172992706,54.9644012451,1,0.25922480620155036,0.0,0.0002272199059160848
SGJ,,,1,0.2401608733122666,0.0,0.00026184153596523125
SGN,106.652000427,10.8187999725,1,0.23838038209295695,0.0,0.00023625973124231952
SGR,-95.65650177,29.6222991943,1,0.31835491241431835,0.0,0.00024070039210160872
SHJ,55.51720047,25.3285999298,1,0.2741882584453919,0.0,0.00021920559565274028
SHV,-93.8255996704,32.4466018677,70,0.3171471927162367,0.0005332719216801237,0.0012705776720979484
SID,-22.9493999481,16.741399765,3,0.30213227322009395,8.723693557010239e-05,0.00045115068647340995
SIG,-66.0980987549,18.4568004608,2,0.2782956058588549,6.861110984485597e-05,0.00035372232860677655
SIN,103.994003,1.35019,38,0.30589096231247714,0.00012998038274070846,0.0005629344438550612
SJC,-121.929000854,37.3625984192,300,0.3641114982578397,0.01005461821413151,0.004001173319895329
SJD,-109.721000671,23.1518001556,944,0.37776773610483505,0.016119383130306583,0.005551958551683348
SJO,-84.2088012695,9.99386024475,397,0.3868579361406756,0.007386318575923568,0.003922758023907048
SJU,-66.0018005371,18.4393997192,615,0.34631317315658655,0.015375313082727972,0.005041239215878421
SJW,114.696998596,38.2807006836,1,0.2974030594094628,0.0,0.00023032182201374165
SKB,-62.7187004089,17.3111991882,170,0.3441745574310416,0.0013614760582257818,0.001364898465546616
SLC,-111.977996826,40.7883987427,245,0.35665529010238906,0.00284392440172304,0.0018906677773809677
SLP,-100.930999756,22.2542991638,61,0.2984648339878615,0.0027263280053163607,0.0015962557596571707
SLU,-60.992901,14.0202,15,0.2643060385709769,9.71763299907332e-05,0.0005744512936333698
SLW,-100.929000854,25.5494995117,184,0.3303042275780324,0.006299296695527213,0.0031794934189775066
SMA,-25.1706008911,36.9714012146,3,0.2848381601362862,2.0133637306382633e-05,0.0003490462318880157
SMF,-121.591003418,38.695400238,87,0.3230293663060278,0.0002871299803725178,0.0011220889776317141
SMX,-120.4570007,34.89889908,1,0.2925122463261022,0.0,0.00023280202534827228
SNA,-117.8679962,33.67570114,55,0.3379143088116411,0.00040434790454947986,0.0007804725211476449
SNN,-8.92481994629,52.7019996643,120,0.36395298215063127,0.006911718928450691,0.0026339562902415368
SNR,-2.14917993546,47.3121986389,5,0.2926146307315366,0.0,0.00023402749612672297
SNU,-79.9436035156,22.4922008514,98,0.3083732939874585,0.00017114558810884856,0.0006713554297438748
SOF,23.4114360809,42.6966934204,1,0.26264530317310714,0.0,0.00021532837926104982
SOP,-79.3911972,35.23740005,1,0.31835491241431835,0.0,0.00024070039210160872
SPI,-89.67790221999999,39.84410095,2,0.2882758620689655,8.982482935015127e-05,0.0003962816821309978
SPN,145.729003906,15.1190004349,119,0.2757255936675462,0.0011414465087153448,0.0012208042329202595
SPS,-98.49189758,33.98880005,1,0.31835491241431835,0.0,0.00024070039210160872
SPU,16.2980003357,43.538898468,2,0.2802547770700637,0.0023923444976076554,0.0005453514271040699
SRQ,-82.554397583,27.3953990936,18,0.32228218966846567,0.0003321435379279068,0.0007141306778250578
SSA,-38.3224983215,-12.9086112976,12,0.2926146307315366,0.0,0.00023402749612672297
STI,-70.6046981812,19.4060993195,223,0.3438914027149321,0.0015001829504869854,0.0016684675590764098
STL,-90.3700027466,38.7486991882,148,0.3448844884488449,0.0011503093262568696,0.001948818127760086
STN,0.234999999404,51.8849983215,109,0.3645878761447885,0.0020325861361741937,0.0018655805273788363
STP,-93.0599975586,44.9345016479,4,0.3188405797101449,2.3136484025269707e-05,0.00034679934380196597
STR,9.22196006775,48.6898994446,30,0.3332004782781985,0.0005713824315326296,0.0011629371668605802
STT,-64.9733963013,18.3372993469,46,0.2777408637873754,0.0003845817901814187,0.001009865317559201
STX,-64.7985992432,17.7019004822,4,0.26985151710781147,9.229402624608236e-05,0.0006179363012793459
SUA,-80.22109985,27.18169975,4,0.3203065134099617,0.001144808881482028,0.0007060649268619425
SUN,-114.2959976,43.50439835,5,0.31642694928084786,5.596413237863e-05,0.0003400793723642934
SUS,-90.6520004272,38.6621017456,5,0.27903871829105475,1.3960450747079954e-05,0.0004272417934626069
SUU,-121.927001953,38.2626991272,2,0.2537947783849423,1.1690832502286742e-05,0.00038834068803831793
SVD,-61.210899353,13.1443004608,19,0.32567199065056485,0.00029458356938629404,0.0006687439270368441
SVG,5.6377801895,58.876701354,7,0.2889733840304182,1.7476547930271095e-05,0.0003258262098266433
SVO,37.4146003723,55.9725990295,111,0.36300477637863654,0.0018362852342714525,0.0014787936291520887
SVQ,-5.89310979843,37.4179992676,1,0.2687238829958213,0.0,0.00022087623446465256
SWF,-74.1047973633,41.5041007996,98,0.3349358974358974,0.004152172241012558,0.0025745743903750145
SXB,7.62823009491,48.5382995605,2,0.26700734589587993,0.0,0.0002224509961245341
SXF,13.5225000381,52.3800010681,5,0.32042928325028747,0.0001451010481619352,0.000545884253468141
SXM,-63.1088981628,18.0410003662,143,0.3652249890782001,0.00490167997437304,0.001947704799996995
SYA,174.1139984,52.71229935,1,0.2441588785046729,0.0,0.00024260224291823936
SYD,151.177001953,-33.9460983276,207,0.32771462171697374,0.0005576091731690398,0.0007780638001857396
SYR,-76.106300354,43.1111984253,21,0.3273296789350039,6.380145490341236e-05,0.0005430509529924339
SZG,13.0043001175,47.7933006287,4,0.2915940006975933,3.3370950708691446e-05,0.0004276706022204008
SZX,113.810997009,22.6392993927,46,0.3038894947291894,0.00011244697011871801,0.00046829929348313746
TAB,-60.8321990967,11.1497001648,18,0.32541845075905024,0.00029379646564340234,0.0007686957358074495
TAM,-97.8658981323,22.2964000702,13,0.28698935805012016,9.109282702709184e-06,0.0003209875097040596
TAO,120.374000549,36.2661018372,30,0.30017953321364454,7.376313930717557e-06,0.0003320298162549952
TAR,17.4032001495,40.5175018311,14,0.30039525691699603,2.909115525040153e-05,0.00033571274065998674
TBU,-175.149993896,-21.2411994934,12,0.19240506329113924,0.0,0.00044216185185721915
TCB,-77.3912963867,26.745300293,38,0.2873839807493984,0.0003674642877856088,0.0007103945980316606
TCM,-122.475997925,47.1376991272,1,0.2777408637873754,0.0,0.00022030277608463473
TDF,,,1,0.2676056338028169,0.0,0.00022022389241509687
TEB,-74.060798645,40.8501014709,362,0.3939679547596607,0.06716761656538167,0.012585456972106949
TER,-27.0907993317,38.7617988586,24,0.32390546299883766,0.0018258171693746386,0.0007071776788136549
TFN,-16.3414993286,28.4827003479,1,0.28271897193101114,0.0,0.0002317111955078894
TGU,-87.2172012329,14.0608997345,37,0.3179916317991632,8.857862983276802e-05,0.0005310924291298091
TIJ,-116.970001221,32.5410995483,11,0.31511496419148133,0.00039795331696771904,0.0009130920198786937
TIX,-80.7992019653,28.514799118,2,0.27391874180865006,4.170482181606136e-06,0.0003473313377718198
TKF,-120.13999939,39.3199996948,1,0.2742782152230971,0.0,0.00021932028198956335
TKK,151.843002319,7.46187019348,25,0.21856209150326797,0.0,0.0002970166915141624
TLC,-99.5660018921,19.3370990753,126,0.32822928936003143,0.0022534161540691154,0.0021217811998567836
TLH,-84.3503036499,30.3964996338,4,0.308259587020649,9.224054757086316e-05,0.000556152887622291
TLL,24.8327999115,59.4132995605,3,0.30126126126126124,7.677063432622283e-06,0.00031800437204133056
TLN,6.14602994919,43.0973014832,3,0.2836783169324737,2.0740068165090547e-05,0.00034592710940805976
TLS,1.36381995678,43.6291007996,13,0.3284872298624754,0.0011184004271394463,0.0008331180950046555
TLV,34.8866996765,32.0113983154,188,0.36081139404402246,0.004494393272154089,0.001703387805324026
TMB,-80.432800293,25.6478996277,10,0.31981637337413926,0.00021953269634519788,0.0005098714881345567
TN8,,,1,0.24106113033448673,0.0,0.00024274388603806965
TNA,117.216003418,36.8572006226,12,0.2974030594094628,0.0,0.00023032182201374165
TOL,-83.80780029,41.58679962,8,0.2882758620689655,0.0027023440116179785,0.0007796341743070694
TPA,-82.533203125,27.9755001068,381,0.35126050420168065,0.0030763101672079485,0.0031263858001028383
TPE,121.233001709,25.0776996613,313,0.3422022103970528,0.0033387393043136913,0.0012903098214700165
TRC,-103.411003113,25.5683002472,31,0.2832937987123009,4.138123008209606e-05,0.0005397408744756396
TRI,-82.4074020386,36.4752006531,1,0.31835491241431835,0.0,0.00024070039210160872
TRN,7.64963006973,45.2008018494,1,0.271869918699187,0.0,0.00022891060228670467
TRS,13.4722003937,45.8274993896,1,0.25604900459418073,0.0,0.000220787814939194
TSE,71.4669036865,51.0222015381,1,0.2991055456171735,0.0,0.00022326012321555403
TSN,117.346000671,39.1244010925,1,0.26889675136699903,0.0,0.00025743800847112877
TTN,-74.8134994507,40.2766990662,9,0.2972972972972973,0.00011351888856093098,0.0007530626167093623
TUC,-65.104897,-26.8409,1,0.2687238829958213,0.0,0.00022087623446465256
TUL,-95.8880996704,36.1983985901,10,0.312874251497006,0.0002466311641660529,0.0009612860080023739
TUS,-110.941001892,32.1161003113,15,0.3178707224334601,0.0009351441850364656,0.0015103608868268917
TVC,-85.5821990967,44.7414016724,1,0.29878484631879915,0.0,0.00022675166003872119
TXL,13.2876996994,52.5597000122,27,0.3088289619504987,0.00012538741845743477,0.0005490512981058891
TYS,-83.9940033,35.81100082,4,0.3250388802488336,3.4922820206299386e-05,0.0003479777391176298
UAM,144.929992676,13.5839996338,4,0.268120590121873,0.00015271855145662902,0.0006290041363988012
UIO,-78.3575,-0.129166666667,210,0.3470319634703196,0.0009086586658265554,0.0012441786860508154
UPN,-102.039001465,19.3966999054,24,0.2974030594094628,0.0,0.00023032182201374165
UST,-81.3397979736,29.9591999054,11,0.31835491241431835,0.0,0.00024070039210160872
UTP,101.004997253,12.6799001694,3,0.2720468597461764,0.00015513996601656334,0.00043498038696259105
UVF,-60.952599,13.7332,148,0.3464566929133858,0.000741538329708006,0.0012354970362223286
UXP,,,1,0.2550335570469799,0.0,0.00024366721115497668
VCE,12.3519001007,45.5052986145,35,0.3300434267666798,0.00046862759322091184,0.0009496929926015279
VCP,-47.1344985962,-23.0074005127,129,0.32978303747534515,0.002547002548218586,0.0012206201453389348
VER,-96.1873016357,19.1459007263,12,0.28445049336509015,0.0,0.00022041347274808108
VIE,16.5697002411,48.1102981567,69,0.3326701153999204,0.002608566885722399,0.0008629066848683659
VIJ,-64.4274978638,18.4463996887,3,0.2573099415204678,0.0,0.0002250778552688827
VIX,-40.2863883972,-20.2580566406,6,0.2926146307315366,0.0,0.00023402749612672297
VKO,37.2615013123,55.5914993286,17,0.352,0.0010770769462295753,0.0011965187678150964
VLC,-0.481624990702,39.4892997742,3,0.307014322438487,7.303965065823958e-05,0.00045671855736877527
VNY,-118.489997864,34.2098007202,40,0.3575705731394354,0.0019307486424336106,0.002115026025017245
VRA,-81.4353027344,23.0344009399,18,0.30433199854386606,9.655770886168198e-06,0.00033099049559015716
VRB,-80.4179000854,27.6555995941,4,0.3220338983050847,2.416426886367165e-05,0.00034571076316218324
VRN,10.8885002136,45.3956985474,2,0.2974030594094628,0.0,0.00023032182201374165
VSA,-92.8173980713,17.9969997406,13,0.2899757197363857,2.328673032574154e-05,0.0003260170149942637
VUP,-73.2495,10.435,1,0.25922480620155036,0.0,0.0002272199059160848
VVI,-63.1353988647,-17.6448001862,11,0.2926146307315366,0.0,0.00023402749612672297
VVO,132.147994995,43.3989982605,10,0.2974030594094628,0.0,0.00023032182201374165
WAW,20.9671001434,52.1656990051,66,0.32745789267528397,0.00029889955306051436,0.0006664544761345918
WRI,-74.59169769,40.0155983,8,0.2502994011976048,0.00021024868140889072,0.000579750446417878
WRO,16.885799408,51.1026992798,1,0.21485479311231045,0.0,0.0002869149291513398
WSX,-122.95300293,48.6179008484,1,0.18685739830129638,0.0,0.00040443804104529327
WUH,114.208000183,30.7838001251,25,0.28620335501540567,3.127598992306125e-05,0.0003591460027123823
WUX,120.429000854,31.4944000244,1,0.26889675136699903,0.0,0.00025743800847112877
XCR,4.18449020386,48.7761001587,2,0.30061129090255306,2.0111027076791914e-05,0.00032791284821497474
XIY,108.751998901,34.447101593,1,0.26889675136699903,0.0,0.00025743800847112877
XMN,118.127998352,24.5440006256,16,0.2974030594094628,0.0,0.00023032182201374165
XPL,-87.621201,14.3824,2,0.26281043696950646,0.0001385115534664159,0.0004320819649152828
YAM,-84.5093994141,46.4850006104,1,0.271869918699187,0.0,0.00022891060228670467
YAP,138.082993,9.49891,19,0.21856209150326797,0.0,0.0002970166915141624
YAZ,-125.775583,49.079833,1,0.26100530752419604,0.0,0.0002436425622913815
YBG,-70.9963989258,48.3306007385,2,0.2832937987123009,1.12648183050548e-05,0.00033105447830119016
YBW,-123.233001709,48.75,8,0.229607250755287,0.0006383679729680816,0.0009028643706340048
YCD,-123.869862556,49.0549702249,12,0.26497622820919176,1.0734992146493973e-05,0.00036557389296762286
YCL,-66.330299,47.990799,1,0.28271897193101114,0.0,0.0002317111955078894
YCM,-79.1716995239,43.1916999817,3,0.2899757197363857,0.00010877440751641624,0.0004758653556995349
YEG,-113.580001831,53.3097000122,377,0.37776773610483505,0.015256389950209255,0.004906518373505194
YEM,-81.8581008911,45.8428001404,6,0.28542164561283717,7.561810166991011e-05,0.0005512643278732563
YFB,-68.5558013916,63.756401062,2,0.2789456122789456,3.820141293679494e-06,0.0003193039624126928
YFC,-66.5372009277,45.8689002991,1,0.28271897193101114,0.0,0.0002317111955078894
YGG,-123.4969,48.8545,8,0.2298597745394556,0.0022275818896323675,0.0012006927631109663
YHH,-125.25,50.0499992371,3,0.1934737329321916,0.0,0.0003889600368993698
YHM,-79.9349975586,43.1735992432,202,0.3652249890782001,0.010453020747414525,0.0043696833461747955
YHU,-73.4169006348,45.5175018311,10,0.31678666161424784,0.0007253351704226209,0.001033602420328293
YHZ,-63.5085983276,44.8807983398,201,0.3649061545176779,0.008062503041933204,0.002452787202628835
YIG,-125.1372,50.3923,2,0.22948119681581114,4.543899838136992e-05,0.000626873867781357
YIP,-83.53040314,42.23789978,181,0.3448844884488449,0.0015443960821358398,0.0017864588487593604
YJT,-58.5499992371,48.5442008972,2,0.2920013971358715,2.2478823988115573e-05,0.00032942117275212856
YKA,-120.444000244,50.7022018433,3,0.2793184096224524,1.5203872206593942e-05,0.00044091738230775867
YKF,-80.3786010742,43.4608001709,31,0.3361479694410937,0.004810284033539766,0.0021336264073414215
YLS,-77.0171966553,49.0303001404,2,0.2518830973184694,9.45586050097394e-06,0.000384757099043946
YLW,-119.377998352,49.9561004639,43,0.30928597854236034,0.006308436912989913,0.0022771935577456997
YMM,-111.222000122,56.653301239,2,0.28698935805012016,1.1146698645639745e-05,0.0003289622167425256
YMU,-124.983001709,50.0666999817,1,0.22897836209257738,0.0,0.0003573881439046874
YMX,-74.0386962891,45.6795005798,130,0.3713904931141715,0.0037960323634203506,0.0026538466858982562
YNY,128.669006348,38.0612983704,4,0.3088289619504987,0.00012741884901934934,0.000458572886787656
YOC,-139.839004517,67.570602417,3,0.26906984229159964,1.6192875478613565e-05,0.0003892845834388026
YOW,-75.6691970825,45.3224983215,413,0.3990453460620525,0.020225727484059094,0.006877407023831844
YPD,-79.829697,45.2575,4,0.2899757197363857,8.880923925927785e-05,0.0005674832784751642
YPQ,-78.3632965088,44.2299995422,3,0.26480836236933797,3.98849819667222e-06,0.0003398140874596126
YPR,-130.445007324,54.2860984802,3,0.22711219777234448,0.0023923444976076554,0.0008126317675485595
YPT,-124.016998291,49.6166992188,1,0.1934737329321916,0.0,0.0003889600368993698
YQA,-79.3032989502,44.9747009277,1,0.271869918699187,0.0,0.00022891060228670467
YQB,-71.393303,46.7911,61,0.33480176211453744,0.001676613061825674,0.0019157540972511069
YQF,-113.893997192,52.1822013855,1,0.22299279807948785,0.0,0.00031253467771325883
YQG,-82.9555969238,42.2756004333,60,0.3099740452354468,0.0016076071960659368,0.001842575170210457
YQH,-128.822006226,60.1164016724,1,0.2355593124823894,0.0,0.00022631193822913906
YQL,-112.800003052,49.6302986145,1,0.28445049336509015,0.0,0.00022041347274808108
YQM,-64.6785964966,46.1122016907,32,0.31440391124482886,0.00012201059393256134,0.0005463371993958223
YQR,-104.666000366,50.4319000244,56,0.31440391124482886,0.0006032989144203677,0.0014158431050328986
YQX,-54.5680999756,48.9369010925,33,0.3549893842887473,0.0018926687686661515,0.0021490022967331065
YQY,-60.0477981567,46.1613998413,1,0.27490956922065113,0.0,0.00021672446806703916
YRJ,-72.2656021118,48.5200004578,2,0.28639945186707777,0.0,0.00022097396173272532
YRQ,-72.679397583,46.3527984619,4,0.29302488608482297,2.053748062807628e-05,0.00033374329764235147
YSJ,-65.890296936,45.3161010742,1,0.271869918699187,0.0,0.00022891060228670467
YTG,-126.831069,50.885359,1,0.15776561615399132,0.0,0.0004173027054996616
YTM,-74.7799987793,46.4094009399,2,0.2558922558922559,1.0975634146068792e-05,0.0003915808315583392
YTP,-125.91,49.155,1,0.1934737329321916,0.0,0.0003889600368993698
YTZ,-79.396202,43.627499,85,0.32926348956282003,0.003668319940872829,0.0018778777621975124
YUL,-73.7407989502,45.4706001282,1183,0.42587875700458483,0.0636792502433173,0.01192962465400816
YUM,-114.6060028,32.65660095,2,0.23549295774647888,9.349010686924884e-06,0.0003771186235546604
YVR,-123.183998108,49.193901062,1374,0.4132476520019773,0.08285387368286189,0.009829492743823883
YWG,-97.2398986816,49.9099998474,332,0.38578680203045684,0.010528884724055915,0.004537843340064812
YWH,-123.388867378,48.4249858939,81,0.22998624484181568,0.004619926387239997,0.0015611383186076846
YXE,-106.699996948,52.1707992554,55,0.28310193024043345,0.0002084710810097241,0.0008065791837119827
YXS,-122.679000854,53.8894004822,3,0.23702863623476042,0.002411401341121999,0.0008547113115922737
YXT,-128.576004028,54.46849823,1,0.26100530752419604,0.0,0.0002436425622913815
YXU,-81.1539,43.035599,85,0.3405295315682281,0.005002641041933816,0.0025056097708753902
YXX,-122.361000061,49.0252990723,5,0.2732919254658385,0.0003943413417921504,0.000653533891589111
YXY,-135.067001343,60.7095985413,5,0.26906984229159964,0.0023923444976076554,0.0006134013259082207
YYB,-79.4227981567,46.3636016846,1,0.26100530752419604,0.0,0.00022538472756436067
YYC,-114.019996643,51.113899231,1004,0.3990453460620525,0.03675894930887886,0.008135689234968886
YYJ,-123.426002502,48.646900177,80,0.3120567375886525,0.023345871576385745,0.0026312833858790777
YYR,-60.4258003235,53.3191986084,29,0.3422022103970528,0.011508707707622556,0.0024856432444683722
YYT,-52.7518997192,47.618598938,36,0.3345338135254102,0.000515704735164847,0.00123028289167721
YYZ,-79.6305999756,43.6772003174,3080,0.4667783361250698,0.15978870967131942,0.0211627901806588
YZF,-114.440002441,62.4627990723,7,0.30256967064784657,8.733431909320774e-05,0.0003682855174621703
YZV,-66.2656021118,50.2233009338,1,0.24168834923388263,0.0,0.0003829219513231127
ZAZ,-1.04155004025,41.6661987305,3,0.30455373406193076,1.2263221327949972e-05,0.00032475977192557927
ZCL,-102.68699646,22.8971004486,106,0.30951499444650127,0.00015258050317759001,0.0007502894811778603
ZIH,-101.460998535,17.601600647,126,0.3361479694410937,0.0004359022977143413,0.0010313551153086405
ZLO,-104.558998108,19.1448001862,53,0.3104344597103602,7.098942611887073e-05,0.0005311895442084495
ZNA,-123.949996948,49.1833000183,14,0.22973344325364112,0.003030712470575734,0.001266965951173077
ZRH,8.54916954041,47.4646987915,279,0.380518889394629,0.0060904256545086495,0.0030642101764442333
ZSA,-74.5240020752,24.0632991791,12,0.2926146307315366,0.0,0.00023402749612672297
ZXA,,,3,0.27969220475075274,6.0535205127781435e-05,0.00046191534197136553
